Date,SKU,Demand
2022-03-14,Diabecheck,1171.0
2022-03-14,Fungistop,1420.0
2022-03-14,Immunoboost,1947.0
2022-03-15,Dermaglow,1512.0
2022-03-15,Diabecheck,1383.0
2022-03-15,Fungistop,1379.0
2022-03-15,Immunoboost,1904.0
2022-03-16,Dermaglow,1783.0
2022-03-16,Diabecheck,1382.0
2022-03-16,Fungistop,1542.0
2022-03-16,Immunoboost,1819.0
2022-03-17,Immunoboost,1745.0
2022-03-17,Fungistop,1332.0
2022-03-17,Dermaglow,1581.0
2022-03-17,Diabecheck,1316.0
2022-03-18,Dermaglow,1816.0
2022-03-18,Diabecheck,1446.0
2022-03-18,Fungistop,1482.0
2022-03-18,Immunoboost,1878.0
2022-03-19,Fungistop,1331.0
2022-03-19,Dermaglow,1546.0
2022-03-19,Diabecheck,1449.0
2022-03-19,Immunoboost,1893.0
2022-03-20,Dermaglow,1548.0
2022-03-20,Diabecheck,1214.0
2022-03-20,Fungistop,1361.0
2022-03-20,Immunoboost,1753.0
2022-03-21,Diabecheck,1525.0
2022-03-21,Fungistop,1366.0
2022-03-21,Dermaglow,1934.0
2022-03-21,Immunoboost,1737.0
2022-03-22,Immunoboost,1819.0
2022-03-22,Fungistop,1532.0
2022-03-22,Dermaglow,1639.0
2022-03-22,Diabecheck,1436.0
2022-03-23,Dermaglow,1826.0
2022-03-23,Diabecheck,1493.0
2022-03-23,Fungistop,1551.0
2022-03-23,Immunoboost,1977.0
2022-03-24,Dermaglow,1787.0
2022-03-24,Diabecheck,1570.0
2022-03-24,Fungistop,1524.0
2022-03-24,Immunoboost,1787.0
2022-03-25,Dermaglow,1618.0
2022-03-25,Diabecheck,1485.0
2022-03-25,Fungistop,1400.0
2022-03-25,Immunoboost,1946.0
2022-03-26,Immunoboost,1932.0
2022-03-26,Fungistop,1419.0
2022-03-26,Diabecheck,1309.0
2022-03-26,Dermaglow,1689.0
2022-03-27,Immunoboost,1892.0
2022-03-27,Fungistop,1468.0
2022-03-27,Dermaglow,1466.0
2022-03-27,Diabecheck,1128.0
2022-03-28,Dermaglow,1705.0
2022-03-28,Diabecheck,1225.0
2022-03-28,Fungistop,1529.0
2022-03-28,Immunoboost,1892.0
2022-03-29,Immunoboost,2107.0
2022-03-29,Dermaglow,1824.0
2022-03-29,Diabecheck,1367.0
2022-03-29,Fungistop,1484.0
2022-03-30,Fungistop,1517.0
2022-03-30,Immunoboost,1726.0
2022-03-30,Dermaglow,1470.0
2022-03-30,Diabecheck,1513.0
2022-03-31,Immunoboost,1671.0
2022-03-31,Fungistop,1420.0
2022-03-31,Dermaglow,1696.0
2022-03-31,Diabecheck,1359.0
2022-04-01,Dermaglow,1745.0
2022-04-01,Diabecheck,1066.0
2022-04-01,Fungistop,1404.0
2022-04-01,Immunoboost,1686.0
2022-04-02,Dermaglow,1516.0
2022-04-02,Diabecheck,1202.0
2022-04-02,Fungistop,1500.0
2022-04-02,Immunoboost,1742.0
2022-04-03,Immunoboost,1722.0
2022-04-03,Dermaglow,1732.0
2022-04-03,Diabecheck,1282.0
2022-04-03,Fungistop,1225.0
2022-04-04,Immunoboost,1827.0
2022-04-04,Fungistop,1431.0
2022-04-04,Diabecheck,1364.0
2022-04-04,Dermaglow,1887.0
2022-04-05,Dermaglow,1693.0
2022-04-05,Diabecheck,1388.0
2022-04-05,Fungistop,1494.0
2022-04-05,Immunoboost,1824.0
2022-04-06,Immunoboost,1865.0
2022-04-06,Dermaglow,1715.0
2022-04-06,Diabecheck,1467.0
2022-04-06,Fungistop,1699.0
2022-04-07,Diabecheck,1216.0
2022-04-07,Fungistop,1629.0
2022-04-07,Dermaglow,1819.0
2022-04-07,Immunoboost,1750.0
2022-04-08,Immunoboost,1719.0
2022-04-08,Fungistop,1500.0
2022-04-08,Dermaglow,1735.0
2022-04-08,Diabecheck,1601.0
2022-04-09,Dermaglow,1500.0
2022-04-09,Diabecheck,1292.0
2022-04-09,Fungistop,1322.0
2022-04-09,Immunoboost,1874.0
2022-04-10,Dermaglow,1584.0
2022-04-10,Diabecheck,1245.0
2022-04-10,Fungistop,1443.0
2022-04-10,Immunoboost,1706.0
2022-04-11,Immunoboost,1737.0
2022-04-11,Fungistop,1333.0
2022-04-11,Dermaglow,1654.0
2022-04-11,Diabecheck,1305.0
2022-04-12,Dermaglow,1870.0
2022-04-12,Diabecheck,1439.0
2022-04-12,Fungistop,1370.0
2022-04-12,Immunoboost,1990.0
2022-04-13,Immunoboost,2015.0
2022-04-13,Fungistop,1391.0
2022-04-13,Dermaglow,1717.0
2022-04-13,Diabecheck,1289.0
2022-04-14,Dermaglow,1904.0
2022-04-14,Diabecheck,1334.0
2022-04-14,Fungistop,1546.0
2022-04-14,Immunoboost,2075.0
2022-04-15,Dermaglow,1712.0
2022-04-15,Diabecheck,1321.0
2022-04-15,Fungistop,1532.0
2022-04-15,Immunoboost,1919.0
2022-04-16,Dermaglow,1700.0
2022-04-16,Diabecheck,1269.0
2022-04-16,Fungistop,1394.0
2022-04-16,Immunoboost,1773.0
2022-04-17,Immunoboost,1928.0
2022-04-17,Fungistop,1571.0
2022-04-17,Dermaglow,1944.0
2022-04-17,Diabecheck,1243.0
2022-04-18,Dermaglow,1794.0
2022-04-18,Diabecheck,1411.0
2022-04-18,Fungistop,1595.0
2022-04-18,Immunoboost,1724.0
2022-04-19,Dermaglow,1780.0
2022-04-19,Diabecheck,1523.0
2022-04-19,Fungistop,1269.0
2022-04-19,Immunoboost,2022.0
2022-04-20,Dermaglow,1662.0
2022-04-20,Diabecheck,1437.0
2022-04-20,Fungistop,1437.0
2022-04-20,Immunoboost,1974.0
2022-04-21,Fungistop,1301.0
2022-04-21,Immunoboost,1860.0
2022-04-21,Diabecheck,1379.0
2022-04-21,Dermaglow,2065.0
2022-04-22,Dermaglow,1644.0
2022-04-22,Diabecheck,1371.0
2022-04-22,Fungistop,1543.0
2022-04-22,Immunoboost,1732.0
2022-04-23,Dermaglow,1773.0
2022-04-23,Diabecheck,1105.0
2022-04-23,Fungistop,1407.0
2022-04-23,Immunoboost,1714.0
2022-04-24,Dermaglow,1360.0
2022-04-24,Diabecheck,1157.0
2022-04-24,Fungistop,1405.0
2022-04-24,Immunoboost,1857.0
2022-04-25,Immunoboost,1663.0
2022-04-25,Fungistop,1597.0
2022-04-25,Diabecheck,1230.0
2022-04-25,Dermaglow,1617.0
2022-04-26,Dermaglow,1810.0
2022-04-26,Diabecheck,1483.0
2022-04-26,Fungistop,1615.0
2022-04-26,Immunoboost,1957.0
2022-04-27,Dermaglow,2190.0
2022-04-27,Diabecheck,1266.0
2022-04-27,Fungistop,1524.0
2022-04-27,Immunoboost,2026.0
2022-04-28,Dermaglow,1739.0
2022-04-28,Diabecheck,1558.0
2022-04-28,Fungistop,1504.0
2022-04-28,Immunoboost,2064.0
2022-04-29,Immunoboost,2003.0
2022-04-29,Fungistop,1339.0
2022-04-29,Diabecheck,1400.0
2022-04-29,Dermaglow,2022.0
2022-04-30,Dermaglow,1506.0
2022-04-30,Diabecheck,1138.0
2022-04-30,Fungistop,1464.0
2022-04-30,Immunoboost,2020.0
2022-05-01,Dermaglow,1518.0
2022-05-01,Diabecheck,1518.0
2022-05-01,Fungistop,1407.0
2022-05-01,Immunoboost,1783.0
2022-05-02,Dermaglow,1677.0
2022-05-02,Diabecheck,1187.0
2022-05-02,Fungistop,1604.0
2022-05-02,Immunoboost,1772.0
2022-05-03,Fungistop,1619.0
2022-05-03,Immunoboost,1884.0
2022-05-03,Dermaglow,2017.0
2022-05-03,Diabecheck,1522.0
2022-05-04,Dermaglow,1864.0
2022-05-04,Diabecheck,1447.0
2022-05-04,Fungistop,1482.0
2022-05-04,Immunoboost,2002.0
2022-05-05,Dermaglow,2067.0
2022-05-05,Diabecheck,1319.0
2022-05-05,Fungistop,1563.0
2022-05-05,Immunoboost,1727.0
2022-05-06,Dermaglow,1658.0
2022-05-06,Diabecheck,1180.0
2022-05-06,Fungistop,1282.0
2022-05-06,Immunoboost,1623.0
2022-05-07,Immunoboost,1741.0
2022-05-07,Fungistop,1307.0
2022-05-07,Dermaglow,1622.0
2022-05-07,Diabecheck,1270.0
2022-05-08,Dermaglow,1757.0
2022-05-08,Diabecheck,1199.0
2022-05-08,Fungistop,1485.0
2022-05-08,Immunoboost,1698.0
2022-05-09,Immunoboost,1791.0
2022-05-09,Fungistop,1334.0
2022-05-09,Dermaglow,1838.0
2022-05-09,Diabecheck,1233.0
2022-05-10,Dermaglow,2113.0
2022-05-10,Diabecheck,1429.0
2022-05-10,Fungistop,1693.0
2022-05-10,Immunoboost,2025.0
2022-05-11,Fungistop,1458.0
2022-05-11,Dermaglow,1890.0
2022-05-11,Diabecheck,1646.0
2022-05-11,Immunoboost,1789.0
2022-05-12,Immunoboost,1888.0
2022-05-12,Fungistop,1739.0
2022-05-12,Dermaglow,1943.0
2022-05-12,Diabecheck,1417.0
2022-05-13,Dermaglow,1883.0
2022-05-13,Diabecheck,1208.0
2022-05-13,Fungistop,1602.0
2022-05-13,Immunoboost,1726.0
2022-05-14,Dermaglow,1796.0
2022-05-14,Diabecheck,1402.0
2022-05-14,Fungistop,1329.0
2022-05-14,Immunoboost,1750.0
2022-05-15,Dermaglow,1729.0
2022-05-15,Diabecheck,1237.0
2022-05-15,Fungistop,1314.0
2022-05-15,Immunoboost,1648.0
2022-05-16,Immunoboost,1722.0
2022-05-16,Fungistop,1362.0
2022-05-16,Diabecheck,1126.0
2022-05-16,Dermaglow,2017.0
2022-05-17,Dermaglow,1967.0
2022-05-17,Diabecheck,1360.0
2022-05-17,Fungistop,1331.0
2022-05-17,Immunoboost,1957.0
2022-05-18,Dermaglow,1964.0
2022-05-18,Diabecheck,1473.0
2022-05-18,Fungistop,1582.0
2022-05-18,Immunoboost,1871.0
2022-05-19,Dermaglow,1861.0
2022-05-19,Diabecheck,1479.0
2022-05-19,Fungistop,1523.0
2022-05-19,Immunoboost,1820.0
2022-05-20,Fungistop,1497.0
2022-05-20,Immunoboost,2048.0
2022-05-20,Dermaglow,1817.0
2022-05-20,Diabecheck,1339.0
2022-05-21,Dermaglow,1744.0
2022-05-21,Diabecheck,1402.0
2022-05-21,Fungistop,1584.0
2022-05-21,Immunoboost,1696.0
2022-05-22,Dermaglow,1722.0
2022-05-22,Diabecheck,1185.0
2022-05-22,Fungistop,1132.0
2022-05-22,Immunoboost,1780.0
2022-05-23,Dermaglow,1858.0
2022-05-23,Diabecheck,1417.0
2022-05-23,Fungistop,1416.0
2022-05-23,Immunoboost,2071.0
2022-05-24,Fungistop,1678.0
2022-05-24,Immunoboost,1997.0
2022-05-24,Dermaglow,1848.0
2022-05-24,Diabecheck,1310.0
2022-05-25,Dermaglow,1889.0
2022-05-25,Diabecheck,1496.0
2022-05-25,Fungistop,1743.0
2022-05-25,Immunoboost,2104.0
2022-05-26,Fungistop,1640.0
2022-05-26,Immunoboost,2087.0
2022-05-26,Dermaglow,2052.0
2022-05-26,Diabecheck,1503.0
2022-05-27,Dermaglow,1708.0
2022-05-27,Diabecheck,1362.0
2022-05-27,Fungistop,1527.0
2022-05-27,Immunoboost,1759.0
2022-05-28,Immunoboost,1705.0
2022-05-28,Dermaglow,1794.0
2022-05-28,Diabecheck,1466.0
2022-05-28,Fungistop,1466.0
2022-05-29,Immunoboost,1940.0
2022-05-29,Fungistop,1336.0
2022-05-29,Dermaglow,1718.0
2022-05-29,Diabecheck,1402.0
2022-05-30,Dermaglow,1960.0
2022-05-30,Diabecheck,1645.0
2022-05-30,Fungistop,1289.0
2022-05-30,Immunoboost,2047.0
2022-05-31,Dermaglow,1871.0
2022-05-31,Diabecheck,1355.0
2022-05-31,Fungistop,1712.0
2022-05-31,Immunoboost,2030.0
2022-06-01,Dermaglow,1999.0
2022-06-01,Diabecheck,1477.0
2022-06-01,Fungistop,1580.0
2022-06-01,Immunoboost,2291.0
2022-06-02,Diabecheck,1486.0
2022-06-02,Immunoboost,2098.0
2022-06-02,Dermaglow,1940.0
2022-06-02,Fungistop,1457.0
2022-06-03,Dermaglow,1583.0
2022-06-03,Diabecheck,1336.0
2022-06-03,Fungistop,1483.0
2022-06-03,Immunoboost,1900.0
2022-06-04,Dermaglow,1566.0
2022-06-04,Diabecheck,1484.0
2022-06-04,Fungistop,1460.0
2022-06-04,Immunoboost,1652.0
2022-06-05,Fungistop,1318.0
2022-06-05,Dermaglow,1930.0
2022-06-05,Diabecheck,1138.0
2022-06-05,Immunoboost,1925.0
2022-06-06,Immunoboost,1782.0
2022-06-06,Fungistop,1327.0
2022-06-06,Diabecheck,1261.0
2022-06-06,Dermaglow,1801.0
2022-06-07,Dermaglow,1976.0
2022-06-07,Diabecheck,1201.0
2022-06-07,Fungistop,1658.0
2022-06-07,Immunoboost,2030.0
2022-06-08,Dermaglow,1965.0
2022-06-08,Diabecheck,1505.0
2022-06-08,Fungistop,1570.0
2022-06-08,Immunoboost,1801.0
2022-06-09,Dermaglow,1697.0
2022-06-09,Diabecheck,1319.0
2022-06-09,Fungistop,1526.0
2022-06-09,Immunoboost,1838.0
2022-06-10,Immunoboost,1899.0
2022-06-10,Fungistop,1378.0
2022-06-10,Diabecheck,1223.0
2022-06-10,Dermaglow,1474.0
2022-06-11,Dermaglow,1725.0
2022-06-11,Diabecheck,1309.0
2022-06-11,Fungistop,1303.0
2022-06-11,Immunoboost,1836.0
2022-06-12,Dermaglow,1794.0
2022-06-12,Diabecheck,1568.0
2022-06-12,Fungistop,1451.0
2022-06-12,Immunoboost,1937.0
2022-06-13,Dermaglow,1770.0
2022-06-13,Diabecheck,1319.0
2022-06-13,Fungistop,1373.0
2022-06-13,Immunoboost,1735.0
2022-06-14,Fungistop,1534.0
2022-06-14,Immunoboost,1998.0
2022-06-14,Dermaglow,1871.0
2022-06-14,Diabecheck,1529.0
2022-06-15,Immunoboost,1708.0
2022-06-15,Fungistop,1611.0
2022-06-15,Diabecheck,1399.0
2022-06-15,Dermaglow,2121.0
2022-06-16,Dermaglow,1941.0
2022-06-16,Diabecheck,1509.0
2022-06-16,Fungistop,1427.0
2022-06-16,Immunoboost,1929.0
2022-06-17,Dermaglow,2026.0
2022-06-17,Diabecheck,1483.0
2022-06-17,Fungistop,1390.0
2022-06-17,Immunoboost,1602.0
2022-06-18,Dermaglow,1804.0
2022-06-18,Diabecheck,1244.0
2022-06-18,Fungistop,1618.0
2022-06-18,Immunoboost,1701.0
2022-06-19,Immunoboost,1715.0
2022-06-19,Fungistop,1596.0
2022-06-19,Dermaglow,1889.0
2022-06-19,Diabecheck,1174.0
2022-06-20,Dermaglow,1899.0
2022-06-20,Diabecheck,1357.0
2022-06-20,Fungistop,1600.0
2022-06-20,Immunoboost,1808.0
2022-06-21,Dermaglow,1880.0
2022-06-21,Diabecheck,1358.0
2022-06-21,Fungistop,1391.0
2022-06-21,Immunoboost,1932.0
2022-06-22,Dermaglow,2206.0
2022-06-22,Diabecheck,1508.0
2022-06-22,Fungistop,1643.0
2022-06-22,Immunoboost,2047.0
2022-06-23,Immunoboost,1844.0
2022-06-23,Fungistop,1477.0
2022-06-23,Diabecheck,1382.0
2022-06-23,Dermaglow,1976.0
2022-06-24,Dermaglow,1970.0
2022-06-24,Diabecheck,1345.0
2022-06-24,Fungistop,1553.0
2022-06-24,Immunoboost,1905.0
2022-06-25,Dermaglow,2055.0
2022-06-25,Diabecheck,1208.0
2022-06-25,Fungistop,1278.0
2022-06-25,Immunoboost,1769.0
2022-06-26,Dermaglow,1855.0
2022-06-26,Diabecheck,1246.0
2022-06-26,Fungistop,1664.0
2022-06-26,Immunoboost,1781.0
2022-06-27,Immunoboost,1810.0
2022-06-27,Fungistop,1495.0
2022-06-27,Diabecheck,1293.0
2022-06-27,Dermaglow,1975.0
2022-06-28,Dermaglow,1691.0
2022-06-28,Diabecheck,1422.0
2022-06-28,Fungistop,1559.0
2022-06-28,Immunoboost,1935.0
2022-06-29,Dermaglow,1948.0
2022-06-29,Diabecheck,1264.0
2022-06-29,Fungistop,1602.0
2022-06-29,Immunoboost,1756.0
2022-06-30,Dermaglow,1957.0
2022-06-30,Diabecheck,1263.0
2022-06-30,Fungistop,1514.0
2022-06-30,Immunoboost,1793.0
2022-07-01,Immunoboost,1707.0
2022-07-01,Fungistop,1560.0
2022-07-01,Diabecheck,1381.0
2022-07-01,Dermaglow,1886.0
2022-07-02,Dermaglow,1787.0
2022-07-02,Diabecheck,1426.0
2022-07-02,Fungistop,1194.0
2022-07-02,Immunoboost,1794.0
2022-07-03,Dermaglow,1675.0
2022-07-03,Diabecheck,1158.0
2022-07-03,Fungistop,1315.0
2022-07-03,Immunoboost,1728.0
2022-07-04,Dermaglow,1942.0
2022-07-04,Diabecheck,1404.0
2022-07-04,Fungistop,1490.0
2022-07-04,Immunoboost,1826.0
2022-07-05,Immunoboost,1818.0
2022-07-05,Fungistop,1457.0
2022-07-05,Dermaglow,2005.0
2022-07-05,Diabecheck,1399.0
2022-07-06,Dermaglow,2098.0
2022-07-06,Diabecheck,1620.0
2022-07-06,Fungistop,1476.0
2022-07-06,Immunoboost,2016.0
2022-07-07,Dermaglow,2182.0
2022-07-07,Diabecheck,1412.0
2022-07-07,Fungistop,1759.0
2022-07-07,Immunoboost,1782.0
2022-07-08,Dermaglow,2013.0
2022-07-08,Diabecheck,1373.0
2022-07-08,Fungistop,1546.0
2022-07-08,Immunoboost,1790.0
2022-07-09,Immunoboost,1651.0
2022-07-09,Fungistop,1467.0
2022-07-09,Diabecheck,1328.0
2022-07-09,Dermaglow,1772.0
2022-07-10,Dermaglow,1856.0
2022-07-10,Diabecheck,1226.0
2022-07-10,Fungistop,1228.0
2022-07-10,Immunoboost,1856.0
2022-07-11,Dermaglow,1748.0
2022-07-11,Diabecheck,1250.0
2022-07-11,Fungistop,1485.0
2022-07-11,Immunoboost,1798.0
2022-07-12,Dermaglow,1583.0
2022-07-12,Diabecheck,1422.0
2022-07-12,Fungistop,1569.0
2022-07-12,Immunoboost,1886.0
2022-07-13,Immunoboost,1941.0
2022-07-13,Fungistop,1794.0
2022-07-13,Diabecheck,1413.0
2022-07-13,Dermaglow,1932.0
2022-07-14,Dermaglow,1662.0
2022-07-14,Diabecheck,1431.0
2022-07-14,Fungistop,1558.0
2022-07-14,Immunoboost,1863.0
2022-07-15,Dermaglow,1775.0
2022-07-15,Diabecheck,1204.0
2022-07-15,Fungistop,1442.0
2022-07-15,Immunoboost,1825.0
2022-07-16,Dermaglow,2020.0
2022-07-16,Diabecheck,1302.0
2022-07-16,Fungistop,1720.0
2022-07-16,Immunoboost,1701.0
2022-07-17,Fungistop,1556.0
2022-07-17,Immunoboost,1727.0
2022-07-17,Dermaglow,1677.0
2022-07-17,Diabecheck,1147.0
2022-07-18,Fungistop,1426.0
2022-07-18,Immunoboost,1956.0
2022-07-18,Dermaglow,1954.0
2022-07-18,Diabecheck,1537.0
2022-07-19,Fungistop,1562.0
2022-07-19,Immunoboost,2048.0
2022-07-19,Dermaglow,1811.0
2022-07-19,Diabecheck,1317.0
2022-07-20,Immunoboost,2060.0
2022-07-20,Fungistop,1781.0
2022-07-20,Dermaglow,1804.0
2022-07-20,Diabecheck,1292.0
2022-07-21,Dermaglow,1955.0
2022-07-21,Diabecheck,1287.0
2022-07-21,Fungistop,1662.0
2022-07-21,Immunoboost,2130.0
2022-07-22,Dermaglow,1714.0
2022-07-22,Diabecheck,1322.0
2022-07-22,Fungistop,1673.0
2022-07-22,Immunoboost,1850.0
2022-07-23,Dermaglow,1894.0
2022-07-23,Diabecheck,1298.0
2022-07-23,Fungistop,1457.0
2022-07-23,Immunoboost,1804.0
2022-07-24,Immunoboost,1740.0
2022-07-24,Fungistop,1468.0
2022-07-24,Diabecheck,1256.0
2022-07-24,Dermaglow,2030.0
2022-07-25,Dermaglow,1556.0
2022-07-25,Diabecheck,1139.0
2022-07-25,Fungistop,1536.0
2022-07-25,Immunoboost,1796.0
2022-07-26,Dermaglow,1889.0
2022-07-26,Diabecheck,1290.0
2022-07-26,Fungistop,1590.0
2022-07-26,Immunoboost,1856.0
2022-07-27,Dermaglow,1820.0
2022-07-27,Diabecheck,1365.0
2022-07-27,Fungistop,1667.0
2022-07-27,Immunoboost,1964.0
2022-07-28,Fungistop,1445.0
2022-07-28,Immunoboost,2075.0
2022-07-28,Dermaglow,2120.0
2022-07-28,Diabecheck,1224.0
2022-07-29,Dermaglow,1929.0
2022-07-29,Diabecheck,1240.0
2022-07-29,Fungistop,1432.0
2022-07-29,Immunoboost,1652.0
2022-07-30,Dermaglow,1806.0
2022-07-30,Diabecheck,1232.0
2022-07-30,Fungistop,1588.0
2022-07-30,Immunoboost,1663.0
2022-07-31,Dermaglow,1707.0
2022-07-31,Diabecheck,1148.0
2022-07-31,Fungistop,1436.0
2022-07-31,Immunoboost,1993.0
2022-08-01,Fungistop,1657.0
2022-08-01,Immunoboost,1724.0
2022-08-01,Dermaglow,1714.0
2022-08-01,Diabecheck,1358.0
2022-08-02,Dermaglow,1715.0
2022-08-02,Diabecheck,1359.0
2022-08-02,Fungistop,1666.0
2022-08-02,Immunoboost,1900.0
2022-08-03,Fungistop,1887.0
2022-08-03,Immunoboost,1964.0
2022-08-03,Dermaglow,1907.0
2022-08-03,Diabecheck,1305.0
2022-08-04,Dermaglow,1865.0
2022-08-04,Diabecheck,1340.0
2022-08-04,Fungistop,1659.0
2022-08-04,Immunoboost,2005.0
2022-08-05,Immunoboost,2120.0
2022-08-05,Dermaglow,1883.0
2022-08-05,Diabecheck,1318.0
2022-08-05,Fungistop,1734.0
2022-08-06,Immunoboost,1851.0
2022-08-06,Fungistop,1512.0
2022-08-06,Diabecheck,1270.0
2022-08-06,Dermaglow,1831.0
2022-08-07,Dermaglow,1610.0
2022-08-07,Diabecheck,1151.0
2022-08-07,Fungistop,1475.0
2022-08-07,Immunoboost,1962.0
2022-08-08,Dermaglow,1624.0
2022-08-08,Diabecheck,1294.0
2022-08-08,Fungistop,1492.0
2022-08-08,Immunoboost,1868.0
2022-08-09,Dermaglow,1942.0
2022-08-09,Diabecheck,1336.0
2022-08-09,Fungistop,1509.0
2022-08-09,Immunoboost,1805.0
2022-08-10,Immunoboost,1764.0
2022-08-10,Fungistop,1741.0
2022-08-10,Diabecheck,1359.0
2022-08-10,Dermaglow,2056.0
2022-08-11,Dermaglow,1882.0
2022-08-11,Diabecheck,1388.0
2022-08-11,Fungistop,1730.0
2022-08-11,Immunoboost,2123.0
2022-08-12,Dermaglow,1656.0
2022-08-12,Diabecheck,1392.0
2022-08-12,Fungistop,1493.0
2022-08-12,Immunoboost,1676.0
2022-08-13,Dermaglow,1709.0
2022-08-13,Diabecheck,1152.0
2022-08-13,Fungistop,1356.0
2022-08-13,Immunoboost,1837.0
2022-08-14,Immunoboost,1827.0
2022-08-14,Fungistop,1343.0
2022-08-14,Dermaglow,1682.0
2022-08-14,Diabecheck,1243.0
2022-08-15,Dermaglow,1722.0
2022-08-15,Diabecheck,1223.0
2022-08-15,Fungistop,1573.0
2022-08-15,Immunoboost,1983.0
2022-08-16,Dermaglow,2061.0
2022-08-16,Diabecheck,1478.0
2022-08-16,Fungistop,1738.0
2022-08-16,Immunoboost,1829.0
2022-08-17,Dermaglow,2146.0
2022-08-17,Diabecheck,1261.0
2022-08-17,Fungistop,1724.0
2022-08-17,Immunoboost,1879.0
2022-08-18,Fungistop,1453.0
2022-08-18,Immunoboost,1887.0
2022-08-18,Diabecheck,1405.0
2022-08-18,Dermaglow,2123.0
2022-08-19,Dermaglow,1891.0
2022-08-19,Diabecheck,1407.0
2022-08-19,Fungistop,1731.0
2022-08-19,Immunoboost,1824.0
2022-08-20,Dermaglow,1735.0
2022-08-20,Diabecheck,1387.0
2022-08-20,Fungistop,1338.0
2022-08-20,Immunoboost,1878.0
2022-08-21,Dermaglow,1643.0
2022-08-21,Diabecheck,1055.0
2022-08-21,Fungistop,1534.0
2022-08-21,Immunoboost,1496.0
2022-08-22,Diabecheck,1224.0
2022-08-22,Fungistop,1510.0
2022-08-22,Dermaglow,1824.0
2022-08-22,Immunoboost,1708.0
2022-08-23,Immunoboost,1932.0
2022-08-23,Fungistop,1560.0
2022-08-23,Diabecheck,1418.0
2022-08-23,Dermaglow,1996.0
2022-08-24,Dermaglow,1959.0
2022-08-24,Diabecheck,1341.0
2022-08-24,Fungistop,1581.0
2022-08-24,Immunoboost,2078.0
2022-08-25,Dermaglow,1984.0
2022-08-25,Diabecheck,1254.0
2022-08-25,Fungistop,1629.0
2022-08-25,Immunoboost,2173.0
2022-08-26,Immunoboost,1781.0
2022-08-26,Fungistop,1675.0
2022-08-26,Dermaglow,1947.0
2022-08-26,Diabecheck,1270.0
2022-08-27,Dermaglow,1871.0
2022-08-27,Diabecheck,1398.0
2022-08-27,Fungistop,1373.0
2022-08-27,Immunoboost,1740.0
2022-08-28,Immunoboost,1732.0
2022-08-28,Fungistop,1519.0
2022-08-28,Dermaglow,1737.0
2022-08-28,Diabecheck,1242.0
2022-08-29,Dermaglow,1766.0
2022-08-29,Diabecheck,1281.0
2022-08-29,Fungistop,1488.0
2022-08-29,Immunoboost,1985.0
2022-08-30,Dermaglow,1801.0
2022-08-30,Diabecheck,1437.0
2022-08-30,Fungistop,1445.0
2022-08-30,Immunoboost,2043.0
2022-08-31,Dermaglow,1961.0
2022-08-31,Diabecheck,1403.0
2022-08-31,Fungistop,1589.0
2022-08-31,Immunoboost,2004.0
2022-09-01,Immunoboost,1886.0
2022-09-01,Fungistop,1489.0
2022-09-01,Dermaglow,1893.0
2022-09-01,Diabecheck,1539.0
2022-09-02,Dermaglow,1757.0
2022-09-02,Diabecheck,1315.0
2022-09-02,Fungistop,1407.0
2022-09-02,Immunoboost,2058.0
2022-09-03,Dermaglow,1677.0
2022-09-03,Diabecheck,1272.0
2022-09-03,Fungistop,1536.0
2022-09-03,Immunoboost,1651.0
2022-09-04,Dermaglow,2070.0
2022-09-04,Diabecheck,1201.0
2022-09-04,Fungistop,1454.0
2022-09-04,Immunoboost,1889.0
2022-09-05,Fungistop,1380.0
2022-09-05,Immunoboost,1720.0
2022-09-05,Diabecheck,1235.0
2022-09-05,Dermaglow,1932.0
2022-09-06,Dermaglow,2116.0
2022-09-06,Diabecheck,1404.0
2022-09-06,Fungistop,1569.0
2022-09-06,Immunoboost,1814.0
2022-09-07,Dermaglow,1974.0
2022-09-07,Diabecheck,1283.0
2022-09-07,Fungistop,1511.0
2022-09-07,Immunoboost,1820.0
2022-09-08,Dermaglow,2033.0
2022-09-08,Diabecheck,1540.0
2022-09-08,Fungistop,1811.0
2022-09-08,Immunoboost,1618.0
2022-09-09,Immunoboost,1515.0
2022-09-09,Fungistop,1551.0
2022-09-09,Diabecheck,1268.0
2022-09-09,Dermaglow,1625.0
2022-09-10,Dermaglow,1885.0
2022-09-10,Diabecheck,1308.0
2022-09-10,Fungistop,1468.0
2022-09-10,Immunoboost,1698.0
2022-09-11,Dermaglow,1709.0
2022-09-11,Diabecheck,1392.0
2022-09-11,Fungistop,1433.0
2022-09-11,Immunoboost,1565.0
2022-09-12,Dermaglow,1877.0
2022-09-12,Diabecheck,1448.0
2022-09-12,Fungistop,1386.0
2022-09-12,Immunoboost,1683.0
2022-09-13,Immunoboost,1863.0
2022-09-13,Fungistop,1586.0
2022-09-13,Diabecheck,1482.0
2022-09-13,Dermaglow,1790.0
2022-09-14,Dermaglow,1971.0
2022-09-14,Diabecheck,1385.0
2022-09-14,Fungistop,1623.0
2022-09-14,Immunoboost,1873.0
2022-09-15,Dermaglow,1873.0
2022-09-15,Diabecheck,1276.0
2022-09-15,Fungistop,1743.0
2022-09-15,Immunoboost,1863.0
2022-09-16,Dermaglow,1601.0
2022-09-16,Diabecheck,1199.0
2022-09-16,Fungistop,1730.0
