Date,SKU,Channel,Demand,Supplier,Country,Region,Store
2023-06-13 00:00:00,AntifungalY,Online Store,427.0,Bayer,Australia,APAC,Store04
2023-06-13 00:00:00,Diabecheck,Chain Store,434.0,Merck,Canada,,Store07
2023-06-13 00:00:00,Hepaheal,Retail Store,446.0,Pfizer,South Korea,APAC,Store06
2023-06-13 00:00:00,Fungistop,Retail Store,339.0,Merck,USA,,Store12
2023-06-13 00:00:00,Immunomax,Online Store,329.0,Pfizer,USA,,Store01
2023-06-13 00:00:00,Neurofix,Chain Store,235.0,Pfizer,Germany,EMEA,Store07
2023-06-13 00:00:00,Immunoboost,Chain Store,298.0,Pfizer,USA,,Store01
2023-06-13 00:00:00,Thyrocare,Chain Store,235.0,Pfizer,Egypt,EMEA,Store09
2023-06-13 00:00:00,Hepaheal,Chain Store,472.0,Pfizer,Australia,APAC,Store11
2023-06-13 00:00:00,Cardiox,Chain Store,145.0,Bayer,USA,,Store05
2023-06-13 00:00:00,Osteogrow,Retail Store,330.0,Pfizer,South Korea,APAC,Store09
2023-06-13 00:00:00,Immunoboost,Retail Store,472.0,Pfizer,South Korea,APAC,Store03
2023-06-13 00:00:00,Cancerend,Retail Store,895.0,Bayer,Canada,,Store10
2023-06-13 00:00:00,Immunomax,Retail Store,482.0,Pfizer,USA,,Store12
2023-06-13 00:00:00,Cardiox,Retail Store,240.0,Bayer,Australia,APAC,Store05
2023-06-13 00:00:00,Cardioplus,Chain Store,142.0,Bayer,USA,,Store12
2023-06-13 00:00:00,Diabetrol,Online Store,400.0,Merck,South Korea,APAC,Store10
2023-06-13 00:00:00,Diabetrol,Chain Store,434.0,Merck,Australia,APAC,Store06
2023-06-13 00:00:00,Cancerend,Online Store,463.0,Bayer,Canada,,Store08
2023-06-13 00:00:00,Dermaglow,Retail Store,280.0,Merck,Egypt,EMEA,Store06
2023-06-13 00:00:00,Bronchosafe,Chain Store,298.0,Bayer,Canada,,Store06
2023-06-13 00:00:00,Immunoboost,Online Store,329.0,Pfizer,Egypt,EMEA,Store03
2023-06-13 00:00:00,Cancerend,Chain Store,240.0,Bayer,Australia,APAC,Store05
2023-06-13 00:00:00,Diabetrol,Retail Store,507.0,Merck,Egypt,EMEA,Store07
2023-06-13 00:00:00,Osteofix,Retail Store,337.0,Pfizer,Germany,EMEA,Store12
2023-06-13 00:00:00,AntifungalY,Chain Store,80.0,Bayer,USA,,Store03
2023-06-13 00:00:00,Osteofix,Online Store,252.0,Pfizer,USA,,Store03
2023-06-13 00:00:00,Dermaglow,Online Store,381.0,Merck,South Korea,APAC,Store02
2023-06-13 00:00:00,Dermacil,Chain Store,434.0,Merck,South Korea,APAC,Store04
2023-06-13 00:00:00,Cardiox,Online Store,288.0,Bayer,Australia,APAC,Store03
2023-06-13 00:00:00,Osteogrow,Online Store,247.0,Pfizer,Canada,,Store11
2023-06-13 00:00:00,Diabecheck,Online Store,408.0,Merck,Egypt,EMEA,Store05
2023-06-13 00:00:00,Dermacil,Online Store,381.0,Merck,Canada,,Store08
2023-06-13 00:00:00,Hepafix,Online Store,315.0,Merck,Egypt,EMEA,Store09
2023-06-13 00:00:00,Hepafix,Retail Store,438.0,Merck,Egypt,EMEA,Store04
2023-06-13 00:00:00,Paingelix,Chain Store,142.0,Bayer,Germany,EMEA,Store08
2023-06-13 00:00:00,Osteogrow,Chain Store,423.0,Pfizer,Canada,,Store07
2023-06-13 00:00:00,Virustop,Online Store,329.0,Merck,Canada,,Store06
2023-06-13 00:00:00,Dermaglow,Chain Store,442.0,Merck,Germany,EMEA,Store12
2023-06-13 00:00:00,Virustop,Chain Store,292.0,Merck,USA,,Store09
2023-06-13 00:00:00,Cardioplus,Retail Store,235.0,Bayer,Australia,APAC,Store11
2023-06-13 00:00:00,AntifungalY,Retail Store,346.0,Bayer,USA,,Store11
2023-06-13 00:00:00,Diabecheck,Retail Store,507.0,Merck,Canada,,Store06
2023-06-13 00:00:00,Thyrocare,Retail Store,877.0,Pfizer,USA,,Store12
2023-06-13 00:00:00,Immunomax,Chain Store,298.0,Pfizer,Egypt,EMEA,Store05
2023-06-13 00:00:00,Paingelix,Retail Store,240.0,Bayer,Germany,EMEA,Store05
2023-06-13 00:00:00,Dermacil,Retail Store,280.0,Merck,USA,,Store12
2023-06-13 00:00:00,Fungistop,Chain Store,80.0,Merck,USA,,Store12
2023-06-20 00:00:00,Virustop,Chain Store,292.0,Merck,Canada,,Store07
2023-06-20 00:00:00,Diabecheck,Online Store,401.0,Merck,Canada,,Store07
2023-06-20 00:00:00,Cancerend,Chain Store,237.0,Bayer,Canada,,Store01
2023-06-20 00:00:00,Hepafix,Chain Store,476.0,Merck,USA,,Store02
2023-06-20 00:00:00,Immunomax,Online Store,328.0,Pfizer,South Korea,APAC,Store06
2023-06-20 00:00:00,Osteogrow,Retail Store,326.0,Pfizer,USA,,Store10
2023-06-20 00:00:00,Virustop,Retail Store,484.0,Merck,Germany,EMEA,Store07
2023-06-20 00:00:00,Cardioplus,Chain Store,136.0,Bayer,South Korea,APAC,Store06
2023-06-20 00:00:00,Neurofix,Retail Store,865.0,Pfizer,USA,,Store05
2023-06-20 00:00:00,Hepaheal,Online Store,306.0,Pfizer,Egypt,EMEA,Store05
2023-06-20 00:00:00,Bronchosafe,Chain Store,298.0,Bayer,USA,,Store09
2023-06-20 00:00:00,Dermaglow,Online Store,377.0,Merck,USA,,Store12
2023-06-20 00:00:00,Thyrocare,Retail Store,848.0,Pfizer,Egypt,EMEA,Store09
2023-06-20 00:00:00,Thyrocare,Online Store,448.0,Pfizer,Egypt,EMEA,Store08
2023-06-20 00:00:00,Cardioplus,Retail Store,232.0,Bayer,South Korea,APAC,Store10
2023-06-20 00:00:00,Fungistop,Online Store,445.0,Merck,Germany,EMEA,Store08
2023-06-20 00:00:00,Immunoboost,Retail Store,475.0,Pfizer,South Korea,APAC,Store02
2023-06-20 00:00:00,Virustop,Online Store,328.0,Merck,Australia,APAC,Store02
2023-06-20 00:00:00,Diabecheck,Chain Store,427.0,Merck,USA,,Store01
2023-06-20 00:00:00,Paingelix,Retail Store,237.0,Bayer,Australia,APAC,Store12
2023-06-20 00:00:00,Dermacil,Online Store,377.0,Merck,Germany,EMEA,Store11
2023-06-20 00:00:00,Osteofix,Online Store,249.0,Pfizer,Australia,APAC,Store12
2023-06-20 00:00:00,Cardiox,Retail Store,237.0,Bayer,Germany,EMEA,Store12
2023-06-20 00:00:00,Neurofix,Chain Store,232.0,Pfizer,South Korea,APAC,Store02
2023-06-20 00:00:00,Cancerend,Online Store,448.0,Bayer,South Korea,APAC,Store06
2023-06-20 00:00:00,Hepaheal,Chain Store,466.0,Pfizer,Canada,,Store06
2023-06-20 00:00:00,Osteogrow,Chain Store,419.0,Pfizer,Canada,,Store06
2023-06-20 00:00:00,Thyrocare,Chain Store,232.0,Pfizer,Canada,,Store01
2023-06-20 00:00:00,Immunoboost,Chain Store,298.0,Pfizer,Germany,EMEA,Store09
2023-06-20 00:00:00,Diabetrol,Retail Store,498.0,Merck,South Korea,APAC,Store12
2023-06-20 00:00:00,Dermacil,Chain Store,434.0,Merck,USA,,Store08
2023-06-20 00:00:00,Fungistop,Retail Store,353.0,Merck,Germany,EMEA,Store03
2023-06-20 00:00:00,Dermaglow,Retail Store,279.0,Merck,South Korea,APAC,Store09
2023-06-20 00:00:00,Paingelix,Chain Store,136.0,Bayer,Egypt,EMEA,Store05
2023-06-20 00:00:00,Paingelix,Online Store,281.0,Bayer,Canada,,Store07
2023-06-20 00:00:00,Cancerend,Retail Store,865.0,Bayer,USA,,Store02
2023-06-20 00:00:00,Cardiox,Chain Store,139.0,Bayer,Germany,EMEA,Store10
2023-06-20 00:00:00,Immunoboost,Online Store,328.0,Pfizer,Germany,EMEA,Store07
2023-06-20 00:00:00,Diabetrol,Chain Store,427.0,Merck,Canada,,Store12
2023-06-20 00:00:00,AntifungalY,Online Store,445.0,Bayer,USA,,Store02
2023-06-20 00:00:00,Bronchosafe,Online Store,335.0,Bayer,USA,,Store06
2023-06-20 00:00:00,Cardiox,Online Store,281.0,Bayer,Germany,EMEA,Store02
2023-06-20 00:00:00,Osteofix,Chain Store,428.0,Pfizer,South Korea,APAC,Store01
2023-06-20 00:00:00,AntifungalY,Retail Store,360.0,Bayer,USA,,Store01
2023-06-20 00:00:00,Immunomax,Retail Store,484.0,Pfizer,USA,,Store04
2023-06-20 00:00:00,Dermaglow,Chain Store,442.0,Merck,Canada,,Store12
2023-06-20 00:00:00,Osteogrow,Online Store,244.0,Pfizer,Australia,APAC,Store04
2023-06-20 00:00:00,Hepaheal,Retail Store,448.0,Pfizer,Canada,,Store01
2023-06-20 00:00:00,Dermacil,Retail Store,279.0,Merck,South Korea,APAC,Store08
2023-06-20 00:00:00,Diabetrol,Online Store,394.0,Merck,Australia,APAC,Store04
2023-06-20 00:00:00,Cardioplus,Online Store,275.0,Bayer,USA,,Store11
2023-06-20 00:00:00,Hepafix,Online Store,313.0,Merck,Australia,APAC,Store08
2023-06-20 00:00:00,Immunomax,Chain Store,298.0,Pfizer,Germany,EMEA,Store01
2023-06-20 00:00:00,Hepafix,Retail Store,440.0,Merck,Canada,,Store07
2023-06-20 00:00:00,Neurofix,Online Store,439.0,Pfizer,Egypt,EMEA,Store11
2023-06-20 00:00:00,Osteofix,Retail Store,333.0,Pfizer,Australia,APAC,Store03
2023-06-20 00:00:00,Diabecheck,Retail Store,498.0,Merck,Germany,EMEA,Store03
2023-06-20 00:00:00,AntifungalY,Chain Store,82.0,Bayer,USA,,Store08
2023-06-20 00:00:00,Bronchosafe,Retail Store,484.0,Bayer,Australia,APAC,Store05
2023-06-20 00:00:00,Fungistop,Chain Store,82.0,Merck,South Korea,APAC,Store07
2023-06-27 00:00:00,Neurofix,Online Store,433.0,Pfizer,Egypt,EMEA,Store07
2023-06-27 00:00:00,Dermaglow,Chain Store,443.0,Merck,South Korea,APAC,Store11
2023-06-27 00:00:00,Hepaheal,Retail Store,424.0,Pfizer,Australia,APAC,Store02
2023-06-27 00:00:00,Osteofix,Retail Store,324.0,Pfizer,Canada,,Store11
2023-06-27 00:00:00,Paingelix,Chain Store,131.0,Bayer,USA,,Store12
2023-06-27 00:00:00,Cardioplus,Online Store,260.0,Bayer,South Korea,APAC,Store06
2023-06-27 00:00:00,Cancerend,Online Store,442.0,Bayer,USA,,Store09
2023-06-27 00:00:00,Diabetrol,Chain Store,415.0,Merck,South Korea,APAC,Store10
2023-06-27 00:00:00,Diabecheck,Chain Store,415.0,Merck,Australia,APAC,Store03
2023-06-27 00:00:00,Bronchosafe,Chain Store,289.0,Bayer,Germany,EMEA,Store10
2023-06-27 00:00:00,Dermaglow,Retail Store,281.0,Merck,Egypt,EMEA,Store04
2023-06-27 00:00:00,Fungistop,Online Store,445.0,Merck,South Korea,APAC,Store06
2023-06-27 00:00:00,Fungistop,Chain Store,82.0,Merck,USA,,Store07
2023-06-27 00:00:00,Immunoboost,Retail Store,469.0,Pfizer,Egypt,EMEA,Store01
2023-06-27 00:00:00,Virustop,Online Store,317.0,Merck,Australia,APAC,Store02
2023-06-27 00:00:00,Cardioplus,Retail Store,220.0,Bayer,USA,,Store12
2023-06-27 00:00:00,Hepafix,Retail Store,415.0,Merck,Egypt,EMEA,Store04
2023-06-27 00:00:00,Dermacil,Online Store,383.0,Merck,USA,,Store06
2023-06-27 00:00:00,Cardiox,Chain Store,133.0,Bayer,South Korea,APAC,Store01
2023-06-27 00:00:00,Immunomax,Chain Store,289.0,Pfizer,Canada,,Store09
2023-06-27 00:00:00,Thyrocare,Retail Store,840.0,Pfizer,South Korea,APAC,Store04
2023-06-27 00:00:00,AntifungalY,Retail Store,360.0,Bayer,Germany,EMEA,Store06
2023-06-27 00:00:00,Thyrocare,Online Store,442.0,Pfizer,Canada,,Store05
2023-06-27 00:00:00,Dermacil,Retail Store,281.0,Merck,Canada,,Store05
2023-06-27 00:00:00,Diabecheck,Retail Store,484.0,Merck,South Korea,APAC,Store11
2023-06-27 00:00:00,Bronchosafe,Online Store,323.0,Bayer,Egypt,EMEA,Store01
2023-06-27 00:00:00,Cardiox,Retail Store,225.0,Bayer,Canada,,Store07
2023-06-27 00:00:00,Paingelix,Retail Store,225.0,Bayer,Egypt,EMEA,Store05
2023-06-27 00:00:00,Diabetrol,Retail Store,484.0,Merck,USA,,Store02
2023-06-27 00:00:00,Cancerend,Retail Store,856.0,Bayer,Germany,EMEA,Store06
2023-06-27 00:00:00,Thyrocare,Chain Store,231.0,Pfizer,Canada,,Store12
2023-06-27 00:00:00,Cardioplus,Chain Store,131.0,Bayer,South Korea,APAC,Store11
2023-06-27 00:00:00,Osteogrow,Retail Store,318.0,Pfizer,Egypt,EMEA,Store05
2023-06-27 00:00:00,Hepaheal,Online Store,291.0,Pfizer,Canada,,Store01
2023-06-27 00:00:00,Diabecheck,Online Store,390.0,Merck,Egypt,EMEA,Store02
2023-06-27 00:00:00,Immunoboost,Online Store,317.0,Pfizer,Germany,EMEA,Store11
2023-06-27 00:00:00,Diabetrol,Online Store,382.0,Merck,Egypt,EMEA,Store04
2023-06-27 00:00:00,Neurofix,Chain Store,231.0,Pfizer,USA,,Store03
2023-06-27 00:00:00,Bronchosafe,Retail Store,478.0,Bayer,Egypt,EMEA,Store03
2023-06-27 00:00:00,Osteogrow,Chain Store,409.0,Pfizer,Canada,,Store10
2023-06-27 00:00:00,Paingelix,Online Store,265.0,Bayer,Germany,EMEA,Store11
2023-06-27 00:00:00,Virustop,Chain Store,284.0,Merck,Germany,EMEA,Store06
2023-06-27 00:00:00,Immunomax,Retail Store,478.0,Pfizer,Australia,APAC,Store09
2023-06-27 00:00:00,Osteofix,Chain Store,418.0,Pfizer,Egypt,EMEA,Store06
2023-06-27 00:00:00,Fungistop,Retail Store,352.0,Merck,Germany,EMEA,Store08
2023-06-27 00:00:00,AntifungalY,Chain Store,82.0,Bayer,Germany,EMEA,Store02
2023-06-27 00:00:00,Hepafix,Chain Store,453.0,Merck,USA,,Store02
2023-06-27 00:00:00,Cancerend,Chain Store,236.0,Bayer,USA,,Store11
2023-06-27 00:00:00,AntifungalY,Online Store,445.0,Bayer,South Korea,APAC,Store07
2023-06-27 00:00:00,Dermacil,Chain Store,435.0,Merck,Australia,APAC,Store02
2023-06-27 00:00:00,Hepafix,Online Store,296.0,Merck,Germany,EMEA,Store03
2023-06-27 00:00:00,Osteogrow,Online Store,238.0,Pfizer,Egypt,EMEA,Store07
2023-06-27 00:00:00,Immunoboost,Chain Store,289.0,Pfizer,Canada,,Store02
2023-06-27 00:00:00,Dermaglow,Online Store,383.0,Merck,Germany,EMEA,Store06
2023-06-27 00:00:00,Cardiox,Online Store,265.0,Bayer,Egypt,EMEA,Store09
2023-06-27 00:00:00,Hepaheal,Chain Store,444.0,Pfizer,Egypt,EMEA,Store04
2023-06-27 00:00:00,Neurofix,Retail Store,856.0,Pfizer,Germany,EMEA,Store09
2023-06-27 00:00:00,Virustop,Retail Store,478.0,Merck,Australia,APAC,Store10
2023-06-27 00:00:00,Osteofix,Online Store,243.0,Pfizer,South Korea,APAC,Store03
2023-06-27 00:00:00,Immunomax,Online Store,317.0,Pfizer,Australia,APAC,Store03
2023-07-04 00:00:00,Diabetrol,Online Store,399.0,Merck,Australia,APAC,Store06
2023-07-04 00:00:00,Virustop,Retail Store,563.0,Merck,Australia,APAC,Store11
2023-07-04 00:00:00,Diabecheck,Online Store,407.0,Merck,Egypt,EMEA,Store01
2023-07-04 00:00:00,Dermacil,Online Store,435.0,Merck,Germany,EMEA,Store06
2023-07-04 00:00:00,Virustop,Online Store,376.0,Merck,Egypt,EMEA,Store11
2023-07-04 00:00:00,Immunoboost,Online Store,376.0,Pfizer,Egypt,EMEA,Store04
2023-07-04 00:00:00,Cardioplus,Chain Store,145.0,Bayer,Egypt,EMEA,Store12
2023-07-04 00:00:00,Fungistop,Chain Store,90.0,Merck,Australia,APAC,Store07
2023-07-04 00:00:00,Paingelix,Chain Store,145.0,Bayer,Germany,EMEA,Store02
2023-07-04 00:00:00,Hepafix,Online Store,328.0,Merck,South Korea,APAC,Store06
2023-07-04 00:00:00,Diabetrol,Retail Store,506.0,Merck,South Korea,APAC,Store04
2023-07-04 00:00:00,Thyrocare,Online Store,483.0,Pfizer,USA,,Store01
2023-07-04 00:00:00,AntifungalY,Chain Store,90.0,Bayer,Australia,APAC,Store05
2023-07-04 00:00:00,Osteogrow,Online Store,257.0,Pfizer,Canada,,Store12
2023-07-04 00:00:00,Dermacil,Chain Store,493.0,Merck,Germany,EMEA,Store04
2023-07-04 00:00:00,Osteofix,Retail Store,349.0,Pfizer,Australia,APAC,Store09
2023-07-04 00:00:00,Cardioplus,Online Store,290.0,Bayer,Germany,EMEA,Store09
2023-07-04 00:00:00,Dermaglow,Online Store,435.0,Merck,Australia,APAC,Store12
2023-07-04 00:00:00,Diabetrol,Chain Store,433.0,Merck,Germany,EMEA,Store10
2023-07-04 00:00:00,Paingelix,Retail Store,247.0,Bayer,Germany,EMEA,Store08
2023-07-04 00:00:00,Osteofix,Online Store,262.0,Pfizer,USA,,Store02
2023-07-04 00:00:00,Cancerend,Online Store,483.0,Bayer,USA,,Store06
2023-07-04 00:00:00,Osteogrow,Retail Store,343.0,Pfizer,Egypt,EMEA,Store11
2023-07-04 00:00:00,Dermaglow,Retail Store,319.0,Merck,South Korea,APAC,Store11
2023-07-04 00:00:00,Immunomax,Chain Store,327.0,Pfizer,Canada,,Store06
2023-07-04 00:00:00,Immunomax,Retail Store,563.0,Pfizer,Canada,,Store06
2023-07-04 00:00:00,Cancerend,Chain Store,258.0,Bayer,South Korea,APAC,Store01
2023-07-04 00:00:00,Osteogrow,Chain Store,441.0,Pfizer,Germany,EMEA,Store10
2023-07-04 00:00:00,Cardiox,Online Store,296.0,Bayer,Canada,,Store11
2023-07-04 00:00:00,Dermacil,Retail Store,319.0,Merck,Germany,EMEA,Store02
2023-07-04 00:00:00,Virustop,Chain Store,321.0,Merck,South Korea,APAC,Store02
2023-07-04 00:00:00,Fungistop,Retail Store,398.0,Merck,South Korea,APAC,Store09
2023-07-04 00:00:00,Cardiox,Chain Store,147.0,Bayer,South Korea,APAC,Store12
2023-07-04 00:00:00,Hepaheal,Online Store,321.0,Pfizer,South Korea,APAC,Store09
2023-07-04 00:00:00,Neurofix,Chain Store,252.0,Pfizer,Canada,,Store07
2023-07-04 00:00:00,Paingelix,Online Store,296.0,Bayer,South Korea,APAC,Store09
2023-07-04 00:00:00,AntifungalY,Online Store,504.0,Bayer,Egypt,EMEA,Store08
2023-07-04 00:00:00,Immunomax,Online Store,376.0,Pfizer,Canada,,Store10
2023-07-04 00:00:00,Bronchosafe,Online Store,383.0,Bayer,Canada,,Store05
2023-07-04 00:00:00,Bronchosafe,Retail Store,563.0,Bayer,USA,,Store02
2023-07-04 00:00:00,Bronchosafe,Chain Store,327.0,Bayer,Egypt,EMEA,Store06
2023-07-04 00:00:00,Dermaglow,Chain Store,502.0,Merck,USA,,Store10
2023-07-04 00:00:00,Hepafix,Chain Store,498.0,Merck,Egypt,EMEA,Store12
2023-07-04 00:00:00,AntifungalY,Retail Store,407.0,Bayer,Australia,APAC,Store03
2023-07-04 00:00:00,Thyrocare,Retail Store,924.0,Pfizer,Australia,APAC,Store05
2023-07-04 00:00:00,Diabecheck,Retail Store,506.0,Merck,Australia,APAC,Store07
2023-07-04 00:00:00,Neurofix,Online Store,474.0,Pfizer,Germany,EMEA,Store12
2023-07-04 00:00:00,Cancerend,Retail Store,943.0,Bayer,South Korea,APAC,Store02
2023-07-04 00:00:00,Diabecheck,Chain Store,433.0,Merck,Egypt,EMEA,Store12
2023-07-04 00:00:00,Fungistop,Online Store,504.0,Merck,Australia,APAC,Store01
2023-07-04 00:00:00,Cardiox,Retail Store,247.0,Bayer,Australia,APAC,Store01
2023-07-04 00:00:00,Neurofix,Retail Store,943.0,Pfizer,Germany,EMEA,Store03
2023-07-04 00:00:00,Immunoboost,Retail Store,552.0,Pfizer,Canada,,Store06
2023-07-04 00:00:00,Hepaheal,Chain Store,489.0,Pfizer,Canada,,Store04
2023-07-04 00:00:00,Hepaheal,Retail Store,473.0,Pfizer,South Korea,APAC,Store09
2023-07-04 00:00:00,Osteofix,Chain Store,450.0,Pfizer,Germany,EMEA,Store12
2023-07-04 00:00:00,Cardioplus,Retail Store,242.0,Bayer,Egypt,EMEA,Store08
2023-07-04 00:00:00,Hepafix,Retail Store,464.0,Merck,USA,,Store09
2023-07-04 00:00:00,Immunoboost,Chain Store,327.0,Pfizer,Australia,APAC,Store03
2023-07-04 00:00:00,Thyrocare,Chain Store,252.0,Pfizer,Egypt,EMEA,Store02
2023-07-11 00:00:00,Dermacil,Chain Store,425.0,Merck,South Korea,APAC,Store07
2023-07-11 00:00:00,Hepaheal,Chain Store,439.0,Pfizer,Germany,EMEA,Store08
2023-07-11 00:00:00,Osteofix,Online Store,245.0,Pfizer,Egypt,EMEA,Store05
2023-07-11 00:00:00,AntifungalY,Online Store,435.0,Bayer,Australia,APAC,Store06
2023-07-11 00:00:00,Dermaglow,Online Store,370.0,Merck,Germany,EMEA,Store01
2023-07-11 00:00:00,Paingelix,Online Store,279.0,Bayer,South Korea,APAC,Store12
2023-07-11 00:00:00,Cardiox,Online Store,279.0,Bayer,USA,,Store04
2023-07-11 00:00:00,Neurofix,Online Store,427.0,Pfizer,Australia,APAC,Store09
2023-07-11 00:00:00,Dermacil,Online Store,370.0,Merck,South Korea,APAC,Store10
2023-07-11 00:00:00,Immunoboost,Retail Store,462.0,Pfizer,USA,,Store09
2023-07-11 00:00:00,Cancerend,Retail Store,844.0,Bayer,South Korea,APAC,Store08
2023-07-11 00:00:00,Virustop,Chain Store,284.0,Merck,USA,,Store01
2023-07-11 00:00:00,Hepafix,Online Store,292.0,Merck,USA,,Store05
2023-07-11 00:00:00,Cardioplus,Chain Store,138.0,Bayer,Canada,,Store12
2023-07-11 00:00:00,Neurofix,Retail Store,844.0,Pfizer,USA,,Store08
2023-07-11 00:00:00,Virustop,Retail Store,471.0,Merck,Egypt,EMEA,Store03
2023-07-11 00:00:00,Diabecheck,Online Store,384.0,Merck,USA,,Store07
2023-07-11 00:00:00,Hepafix,Chain Store,448.0,Merck,Egypt,EMEA,Store06
2023-07-11 00:00:00,Immunoboost,Online Store,320.0,Pfizer,Canada,,Store03
2023-07-11 00:00:00,Diabetrol,Online Store,377.0,Merck,Canada,,Store03
2023-07-11 00:00:00,Bronchosafe,Retail Store,471.0,Bayer,Egypt,EMEA,Store06
2023-07-11 00:00:00,Immunomax,Online Store,320.0,Pfizer,Egypt,EMEA,Store10
2023-07-11 00:00:00,Fungistop,Retail Store,345.0,Merck,Egypt,EMEA,Store02
2023-07-11 00:00:00,Immunoboost,Chain Store,290.0,Pfizer,Canada,,Store05
2023-07-11 00:00:00,Cancerend,Chain Store,232.0,Bayer,Germany,EMEA,Store07
2023-07-11 00:00:00,Hepaheal,Online Store,287.0,Pfizer,South Korea,APAC,Store09
2023-07-11 00:00:00,Immunomax,Retail Store,471.0,Pfizer,Australia,APAC,Store08
2023-07-11 00:00:00,Osteogrow,Retail Store,321.0,Pfizer,South Korea,APAC,Store04
2023-07-11 00:00:00,Osteogrow,Online Store,240.0,Pfizer,South Korea,APAC,Store06
2023-07-11 00:00:00,AntifungalY,Chain Store,80.0,Bayer,Australia,APAC,Store12
2023-07-11 00:00:00,Fungistop,Chain Store,80.0,Merck,Germany,EMEA,Store03
2023-07-11 00:00:00,Cancerend,Online Store,435.0,Bayer,Germany,EMEA,Store09
2023-07-11 00:00:00,Immunomax,Chain Store,290.0,Pfizer,Canada,,Store12
2023-07-11 00:00:00,Bronchosafe,Online Store,326.0,Bayer,Germany,EMEA,Store03
2023-07-11 00:00:00,Dermacil,Retail Store,273.0,Merck,Egypt,EMEA,Store02
2023-07-11 00:00:00,Neurofix,Chain Store,228.0,Pfizer,South Korea,APAC,Store10
2023-07-11 00:00:00,Thyrocare,Online Store,435.0,Pfizer,South Korea,APAC,Store02
2023-07-11 00:00:00,AntifungalY,Retail Store,352.0,Bayer,USA,,Store10
2023-07-11 00:00:00,Cardiox,Chain Store,141.0,Bayer,Germany,EMEA,Store09
2023-07-11 00:00:00,Bronchosafe,Chain Store,290.0,Bayer,Germany,EMEA,Store07
2023-07-11 00:00:00,Thyrocare,Retail Store,828.0,Pfizer,South Korea,APAC,Store11
2023-07-11 00:00:00,Hepafix,Retail Store,404.0,Merck,Australia,APAC,Store06
2023-07-11 00:00:00,Virustop,Online Store,320.0,Merck,Egypt,EMEA,Store05
2023-07-11 00:00:00,Cardioplus,Retail Store,226.0,Bayer,USA,,Store12
2023-07-11 00:00:00,Cardiox,Retail Store,231.0,Bayer,Canada,,Store06
2023-07-11 00:00:00,Fungistop,Online Store,435.0,Merck,Canada,,Store04
2023-07-11 00:00:00,Paingelix,Chain Store,138.0,Bayer,Australia,APAC,Store03
2023-07-11 00:00:00,Paingelix,Retail Store,231.0,Bayer,Egypt,EMEA,Store09
2023-07-11 00:00:00,Hepaheal,Retail Store,412.0,Pfizer,USA,,Store03
2023-07-11 00:00:00,Dermaglow,Retail Store,273.0,Merck,Australia,APAC,Store02
2023-07-11 00:00:00,Diabetrol,Chain Store,410.0,Merck,Australia,APAC,Store06
2023-07-11 00:00:00,Diabecheck,Chain Store,410.0,Merck,Australia,APAC,Store03
2023-07-11 00:00:00,Thyrocare,Chain Store,228.0,Pfizer,Germany,EMEA,Store07
2023-07-11 00:00:00,Osteofix,Chain Store,418.0,Pfizer,Germany,EMEA,Store11
2023-07-11 00:00:00,Diabecheck,Retail Store,478.0,Merck,Egypt,EMEA,Store07
2023-07-11 00:00:00,Osteofix,Retail Store,328.0,Pfizer,Canada,,Store02
2023-07-11 00:00:00,Diabetrol,Retail Store,478.0,Merck,Canada,,Store09
2023-07-11 00:00:00,Cardioplus,Online Store,274.0,Bayer,South Korea,APAC,Store02
2023-07-11 00:00:00,Osteogrow,Chain Store,409.0,Pfizer,Egypt,EMEA,Store02
2023-07-11 00:00:00,Dermaglow,Chain Store,433.0,Merck,Egypt,EMEA,Store03
2023-07-18 00:00:00,Dermaglow,Retail Store,271.0,Merck,South Korea,APAC,Store09
2023-07-18 00:00:00,Diabecheck,Chain Store,423.0,Merck,USA,,Store06
2023-07-18 00:00:00,Immunoboost,Chain Store,291.0,Pfizer,Germany,EMEA,Store11
2023-07-18 00:00:00,Immunoboost,Retail Store,457.0,Pfizer,USA,,Store05
2023-07-18 00:00:00,Cardioplus,Retail Store,214.0,Bayer,Germany,EMEA,Store07
2023-07-18 00:00:00,Virustop,Chain Store,285.0,Merck,Egypt,EMEA,Store05
2023-07-18 00:00:00,Dermaglow,Chain Store,430.0,Merck,USA,,Store12
2023-07-18 00:00:00,Hepafix,Online Store,289.0,Merck,Germany,EMEA,Store07
2023-07-18 00:00:00,Diabecheck,Retail Store,494.0,Merck,Canada,,Store11
2023-07-18 00:00:00,Cancerend,Retail Store,845.0,Bayer,Egypt,EMEA,Store12
2023-07-18 00:00:00,Thyrocare,Retail Store,829.0,Pfizer,Australia,APAC,Store09
2023-07-18 00:00:00,Hepafix,Chain Store,443.0,Merck,Germany,EMEA,Store12
2023-07-18 00:00:00,Virustop,Retail Store,467.0,Merck,Egypt,EMEA,Store06
2023-07-18 00:00:00,Immunomax,Chain Store,291.0,Pfizer,Australia,APAC,Store08
2023-07-18 00:00:00,Hepaheal,Retail Store,409.0,Pfizer,Australia,APAC,Store04
2023-07-18 00:00:00,AntifungalY,Retail Store,350.0,Bayer,Australia,APAC,Store11
2023-07-18 00:00:00,Neurofix,Online Store,430.0,Pfizer,South Korea,APAC,Store03
