Date,decomposition,real/pred,prediction_type,Demand,SKU,Channel,Supplier
2022-04-05 00:00:00,real,real,real,349.0,Osteofix,Online Store,Pfizer
2022-04-05 00:00:00,real,real,real,727.0,Immunomax,Retail Store,Pfizer
2022-04-05 00:00:00,real,real,real,315.0,Neurofix,Chain Store,Pfizer
2022-04-05 00:00:00,real,real,real,430.0,Virustop,Chain Store,Merck
2022-04-05 00:00:00,real,real,real,196.0,Cardioplus,Chain Store,Bayer
2022-04-05 00:00:00,real,real,real,475.0,Fungistop,Retail Store,Merck
2022-04-05 00:00:00,real,real,real,718.0,Diabetrol,Retail Store,Merck
2022-04-05 00:00:00,real,real,real,485.0,AntifungalY,Retail Store,Bayer
2022-04-05 00:00:00,real,real,real,332.0,Cardiox,Retail Store,Bayer
2022-04-05 00:00:00,real,real,real,575.0,Osteogrow,Chain Store,Pfizer
2022-04-05 00:00:00,real,real,real,461.0,Osteogrow,Retail Store,Pfizer
2022-04-05 00:00:00,real,real,real,528.0,Dermacil,Online Store,Merck
2022-04-05 00:00:00,real,real,real,517.0,Immunoboost,Online Store,Pfizer
2022-04-05 00:00:00,real,real,real,439.0,Immunomax,Chain Store,Pfizer
2022-04-05 00:00:00,real,real,real,575.0,Dermaglow,Chain Store,Merck
2022-04-12 00:00:00,real,real,real,318.0,AntifungalY,Retail Store,Bayer
2022-04-12 00:00:00,real,real,real,74.0,AntifungalY,Chain Store,Bayer
2022-04-12 00:00:00,real,real,real,133.0,Paingelix,Chain Store,Bayer
2022-04-12 00:00:00,real,real,real,333.0,Dermaglow,Online Store,Merck
2022-04-12 00:00:00,real,real,real,366.0,Dermaglow,Chain Store,Merck
2022-04-12 00:00:00,real,real,real,267.0,Cardioplus,Online Store,Bayer
2022-04-12 00:00:00,real,real,real,330.0,Bronchosafe,Online Store,Bayer
2022-04-12 00:00:00,real,real,real,225.0,Paingelix,Retail Store,Bayer
2022-04-12 00:00:00,real,real,real,805.0,Thyrocare,Retail Store,Pfizer
2022-04-12 00:00:00,real,real,real,467.0,Bronchosafe,Retail Store,Bayer
2022-04-12 00:00:00,real,real,real,467.0,Hepafix,Chain Store,Merck
2022-04-12 00:00:00,real,real,real,215.0,Cancerend,Chain Store,Bayer
2022-04-12 00:00:00,real,real,real,323.0,Virustop,Online Store,Merck
2022-04-12 00:00:00,real,real,real,431.0,Hepaheal,Retail Store,Pfizer
2022-04-12 00:00:00,real,real,real,453.0,Diabetrol,Retail Store,Merck
2022-04-12 00:00:00,real,real,real,453.0,Diabecheck,Retail Store,Merck
2022-04-12 00:00:00,real,real,real,389.0,Diabecheck,Chain Store,Merck
2022-04-12 00:00:00,real,real,real,211.0,Thyrocare,Chain Store,Pfizer
2022-04-12 00:00:00,real,real,real,467.0,Virustop,Retail Store,Merck
2022-04-12 00:00:00,real,real,real,378.0,Osteogrow,Chain Store,Pfizer
2022-04-12 00:00:00,real,real,real,282.0,Immunomax,Chain Store,Pfizer
2022-04-12 00:00:00,real,real,real,311.0,Fungistop,Retail Store,Merck
2022-04-12 00:00:00,real,real,real,467.0,Immunomax,Retail Store,Pfizer
2022-04-12 00:00:00,real,real,real,323.0,Immunomax,Online Store,Pfizer
2022-04-12 00:00:00,real,real,real,225.0,Cardiox,Retail Store,Bayer
2022-04-12 00:00:00,real,real,real,359.0,Dermacil,Chain Store,Merck
2022-04-12 00:00:00,real,real,real,323.0,Immunoboost,Online Store,Pfizer
2022-04-12 00:00:00,real,real,real,333.0,Dermacil,Online Store,Merck
2022-04-12 00:00:00,real,real,real,821.0,Neurofix,Retail Store,Pfizer
2022-04-12 00:00:00,real,real,real,457.0,Hepaheal,Chain Store,Pfizer
2022-04-12 00:00:00,real,real,real,458.0,Immunoboost,Retail Store,Pfizer
2022-04-12 00:00:00,real,real,real,276.0,Virustop,Chain Store,Merck
2022-04-12 00:00:00,real,real,real,302.0,Osteogrow,Retail Store,Pfizer
2022-04-12 00:00:00,real,real,real,305.0,Hepafix,Online Store,Merck
2022-04-12 00:00:00,real,real,real,282.0,Immunoboost,Chain Store,Pfizer
2022-04-12 00:00:00,real,real,real,299.0,Hepaheal,Online Store,Pfizer
2022-04-12 00:00:00,real,real,real,363.0,Diabecheck,Online Store,Merck
2022-04-12 00:00:00,real,real,real,237.0,Dermacil,Retail Store,Merck
2022-04-12 00:00:00,real,real,real,385.0,Osteofix,Chain Store,Pfizer
2022-04-12 00:00:00,real,real,real,392.0,Fungistop,Online Store,Merck
2022-04-12 00:00:00,real,real,real,424.0,Thyrocare,Online Store,Pfizer
2022-04-12 00:00:00,real,real,real,821.0,Cancerend,Retail Store,Bayer
2022-04-12 00:00:00,real,real,real,211.0,Neurofix,Chain Store,Pfizer
2022-04-12 00:00:00,real,real,real,273.0,Cardiox,Online Store,Bayer
2022-04-12 00:00:00,real,real,real,423.0,Hepafix,Retail Store,Merck
2022-04-12 00:00:00,real,real,real,389.0,Diabetrol,Chain Store,Merck
2022-04-12 00:00:00,real,real,real,221.0,Cardioplus,Retail Store,Bayer
2022-04-12 00:00:00,real,real,real,237.0,Dermaglow,Retail Store,Merck
2022-04-12 00:00:00,real,real,real,392.0,AntifungalY,Online Store,Bayer
2022-04-12 00:00:00,real,real,real,135.0,Cardiox,Chain Store,Bayer
2022-04-12 00:00:00,real,real,real,309.0,Osteofix,Retail Store,Pfizer
2022-04-12 00:00:00,real,real,real,273.0,Paingelix,Online Store,Bayer
2022-04-12 00:00:00,real,real,real,225.0,Osteogrow,Online Store,Pfizer
2022-04-12 00:00:00,real,real,real,282.0,Bronchosafe,Chain Store,Bayer
2022-04-12 00:00:00,real,real,real,424.0,Cancerend,Online Store,Bayer
2022-04-12 00:00:00,real,real,real,133.0,Cardioplus,Chain Store,Bayer
2022-04-12 00:00:00,real,real,real,229.0,Osteofix,Online Store,Pfizer
2022-04-12 00:00:00,real,real,real,74.0,Fungistop,Chain Store,Merck
2022-04-12 00:00:00,real,real,real,356.0,Diabetrol,Online Store,Merck
2022-04-12 00:00:00,real,real,real,416.0,Neurofix,Online Store,Pfizer
2022-04-19 00:00:00,real,real,real,399.0,Diabetrol,Online Store,Merck
2022-04-19 00:00:00,real,real,real,413.0,Osteofix,Chain Store,Pfizer
2022-04-19 00:00:00,real,real,real,306.0,Bronchosafe,Chain Store,Bayer
2022-04-19 00:00:00,real,real,real,253.0,Dermacil,Retail Store,Merck
2022-04-19 00:00:00,real,real,real,492.0,Hepafix,Chain Store,Merck
2022-04-19 00:00:00,real,real,real,316.0,Hepaheal,Online Store,Pfizer
2022-04-19 00:00:00,real,real,real,890.0,Cancerend,Retail Store,Bayer
2022-04-19 00:00:00,real,real,real,323.0,Hepafix,Online Store,Merck
2022-04-19 00:00:00,real,real,real,279.0,Paingelix,Online Store,Bayer
2022-04-19 00:00:00,real,real,real,507.0,Virustop,Retail Store,Merck
2022-04-19 00:00:00,real,real,real,433.0,Diabecheck,Chain Store,Merck
2022-04-19 00:00:00,real,real,real,319.0,Osteogrow,Retail Store,Pfizer
2022-04-19 00:00:00,real,real,real,372.0,Dermacil,Online Store,Merck
2022-04-19 00:00:00,real,real,real,429.0,AntifungalY,Online Store,Bayer
2022-04-19 00:00:00,real,real,real,250.0,Cancerend,Chain Store,Bayer
2022-04-19 00:00:00,real,real,real,372.0,Dermaglow,Online Store,Merck
2022-04-19 00:00:00,real,real,real,238.0,Osteogrow,Online Store,Pfizer
2022-04-19 00:00:00,real,real,real,463.0,Hepaheal,Retail Store,Pfizer
2022-04-19 00:00:00,real,real,real,237.0,Cardiox,Retail Store,Bayer
2022-04-19 00:00:00,real,real,real,243.0,Osteofix,Online Store,Pfizer
2022-04-19 00:00:00,real,real,real,245.0,Thyrocare,Chain Store,Pfizer
2022-04-19 00:00:00,real,real,real,81.0,Fungistop,Chain Store,Merck
2022-04-19 00:00:00,real,real,real,454.0,Hepafix,Retail Store,Merck
2022-04-19 00:00:00,real,real,real,507.0,Bronchosafe,Retail Store,Bayer
2022-04-19 00:00:00,real,real,real,507.0,Immunomax,Retail Store,Pfizer
2022-04-19 00:00:00,real,real,real,357.0,Bronchosafe,Online Store,Bayer
2022-04-19 00:00:00,real,real,real,341.0,Fungistop,Retail Store,Merck
2022-04-19 00:00:00,real,real,real,237.0,Paingelix,Retail Store,Bayer
2022-04-19 00:00:00,real,real,real,482.0,Hepaheal,Chain Store,Pfizer
2022-04-19 00:00:00,real,real,real,890.0,Neurofix,Retail Store,Pfizer
2022-04-19 00:00:00,real,real,real,350.0,Virustop,Online Store,Merck
2022-04-19 00:00:00,real,real,real,370.0,Dermacil,Chain Store,Merck
2022-04-19 00:00:00,real,real,real,433.0,Diabetrol,Chain Store,Merck
2022-04-19 00:00:00,real,real,real,404.0,Osteogrow,Chain Store,Pfizer
2022-04-19 00:00:00,real,real,real,350.0,Immunomax,Online Store,Pfizer
2022-04-19 00:00:00,real,real,real,300.0,Virustop,Chain Store,Merck
2022-04-19 00:00:00,real,real,real,232.0,Cardioplus,Retail Store,Bayer
2022-04-19 00:00:00,real,real,real,138.0,Cardioplus,Chain Store,Bayer
2022-04-19 00:00:00,real,real,real,873.0,Thyrocare,Retail Store,Pfizer
2022-04-19 00:00:00,real,real,real,140.0,Cardiox,Chain Store,Bayer
2022-04-19 00:00:00,real,real,real,377.0,Dermaglow,Chain Store,Merck
2022-04-19 00:00:00,real,real,real,506.0,Diabetrol,Retail Store,Merck
2022-04-19 00:00:00,real,real,real,279.0,Cardiox,Online Store,Bayer
2022-04-19 00:00:00,real,real,real,496.0,Immunoboost,Retail Store,Pfizer
2022-04-19 00:00:00,real,real,real,506.0,Diabecheck,Retail Store,Merck
2022-04-19 00:00:00,real,real,real,253.0,Dermaglow,Retail Store,Merck
2022-04-19 00:00:00,real,real,real,459.0,Cancerend,Online Store,Bayer
2022-04-19 00:00:00,real,real,real,429.0,Fungistop,Online Store,Merck
2022-04-19 00:00:00,real,real,real,326.0,Osteofix,Retail Store,Pfizer
2022-04-19 00:00:00,real,real,real,138.0,Paingelix,Chain Store,Bayer
2022-04-19 00:00:00,real,real,real,306.0,Immunoboost,Chain Store,Pfizer
2022-04-19 00:00:00,real,real,real,273.0,Cardioplus,Online Store,Bayer
2022-04-19 00:00:00,real,real,real,450.0,Neurofix,Online Store,Pfizer
2022-04-19 00:00:00,real,real,real,350.0,Immunoboost,Online Store,Pfizer
2022-04-19 00:00:00,real,real,real,407.0,Diabecheck,Online Store,Merck
2022-04-19 00:00:00,real,real,real,347.0,AntifungalY,Retail Store,Bayer
2022-04-19 00:00:00,real,real,real,306.0,Immunomax,Chain Store,Pfizer
2022-04-19 00:00:00,real,real,real,459.0,Thyrocare,Online Store,Pfizer
2022-04-19 00:00:00,real,real,real,81.0,AntifungalY,Chain Store,Bayer
2022-04-19 00:00:00,real,real,real,245.0,Neurofix,Chain Store,Pfizer
2022-04-26 00:00:00,real,real,real,399.0,Neurofix,Online Store,Pfizer
2022-04-26 00:00:00,real,real,real,245.0,Paingelix,Online Store,Bayer
2022-04-26 00:00:00,real,real,real,410.0,Hepaheal,Retail Store,Pfizer
2022-04-26 00:00:00,real,real,real,407.0,Thyrocare,Online Store,Pfizer
2022-04-26 00:00:00,real,real,real,371.0,Osteogrow,Chain Store,Pfizer
2022-04-26 00:00:00,real,real,real,355.0,Dermaglow,Chain Store,Merck
2022-04-26 00:00:00,real,real,real,234.0,Dermaglow,Retail Store,Merck
2022-04-26 00:00:00,real,real,real,202.0,Cardioplus,Retail Store,Bayer
2022-04-26 00:00:00,real,real,real,207.0,Cancerend,Chain Store,Bayer
2022-04-26 00:00:00,real,real,real,296.0,Osteogrow,Retail Store,Pfizer
2022-04-26 00:00:00,real,real,real,312.0,Immunoboost,Online Store,Pfizer
2022-04-26 00:00:00,real,real,real,294.0,Hepafix,Online Store,Merck
2022-04-26 00:00:00,real,real,real,120.0,Paingelix,Chain Store,Bayer
2022-04-26 00:00:00,real,real,real,269.0,Immunoboost,Chain Store,Pfizer
2022-04-26 00:00:00,real,real,real,269.0,Immunomax,Chain Store,Pfizer
2022-04-26 00:00:00,real,real,real,786.0,Cancerend,Retail Store,Bayer
2022-04-26 00:00:00,real,real,real,224.0,Osteofix,Online Store,Pfizer
2022-04-26 00:00:00,real,real,real,337.0,Dermaglow,Online Store,Merck
2022-04-26 00:00:00,real,real,real,453.0,Hepafix,Chain Store,Merck
2022-04-26 00:00:00,real,real,real,348.0,Dermacil,Chain Store,Merck
2022-04-26 00:00:00,real,real,real,449.0,Immunomax,Retail Store,Pfizer
2022-04-26 00:00:00,real,real,real,770.0,Thyrocare,Retail Store,Pfizer
2022-04-26 00:00:00,real,real,real,289.0,Hepaheal,Online Store,Pfizer
2022-04-26 00:00:00,real,real,real,245.0,Cardiox,Online Store,Bayer
2022-04-26 00:00:00,real,real,real,378.0,Fungistop,Online Store,Merck
2022-04-26 00:00:00,real,real,real,206.0,Cardiox,Retail Store,Bayer
2022-04-26 00:00:00,real,real,real,438.0,Diabecheck,Retail Store,Merck
2022-04-26 00:00:00,real,real,real,234.0,Dermacil,Retail Store,Merck
2022-04-26 00:00:00,real,real,real,123.0,Cardiox,Chain Store,Bayer
2022-04-26 00:00:00,real,real,real,206.0,Paingelix,Retail Store,Bayer
2022-04-26 00:00:00,real,real,real,73.0,Fungistop,Chain Store,Merck
2022-04-26 00:00:00,real,real,real,240.0,Cardioplus,Online Store,Bayer
2022-04-26 00:00:00,real,real,real,120.0,Cardioplus,Chain Store,Bayer
2022-04-26 00:00:00,real,real,real,786.0,Neurofix,Retail Store,Pfizer
2022-04-26 00:00:00,real,real,real,301.0,Fungistop,Retail Store,Merck
2022-04-26 00:00:00,real,real,real,203.0,Neurofix,Chain Store,Pfizer
2022-04-26 00:00:00,real,real,real,312.0,Immunomax,Online Store,Pfizer
2022-04-26 00:00:00,real,real,real,301.0,Osteofix,Retail Store,Pfizer
2022-04-26 00:00:00,real,real,real,407.0,Cancerend,Online Store,Bayer
2022-04-26 00:00:00,real,real,real,264.0,Virustop,Chain Store,Merck
2022-04-26 00:00:00,real,real,real,444.0,Hepaheal,Chain Store,Pfizer
2022-04-26 00:00:00,real,real,real,441.0,Immunoboost,Retail Store,Pfizer
2022-04-26 00:00:00,real,real,real,375.0,Diabetrol,Chain Store,Merck
2022-04-26 00:00:00,real,real,real,307.0,AntifungalY,Retail Store,Bayer
2022-04-26 00:00:00,real,real,real,318.0,Bronchosafe,Online Store,Bayer
2022-04-26 00:00:00,real,real,real,343.0,Diabetrol,Online Store,Merck
2022-04-26 00:00:00,real,real,real,73.0,AntifungalY,Chain Store,Bayer
2022-04-26 00:00:00,real,real,real,449.0,Bronchosafe,Retail Store,Bayer
2022-04-26 00:00:00,real,real,real,269.0,Bronchosafe,Chain Store,Bayer
2022-04-26 00:00:00,real,real,real,378.0,AntifungalY,Online Store,Bayer
2022-04-26 00:00:00,real,real,real,312.0,Virustop,Online Store,Merck
2022-04-26 00:00:00,real,real,real,402.0,Hepafix,Retail Store,Merck
2022-04-26 00:00:00,real,real,real,449.0,Virustop,Retail Store,Merck
2022-04-26 00:00:00,real,real,real,438.0,Diabetrol,Retail Store,Merck
2022-04-26 00:00:00,real,real,real,220.0,Osteogrow,Online Store,Pfizer
2022-04-26 00:00:00,real,real,real,337.0,Dermacil,Online Store,Merck
2022-04-26 00:00:00,real,real,real,350.0,Diabecheck,Online Store,Merck
2022-04-26 00:00:00,real,real,real,375.0,Diabecheck,Chain Store,Merck
2022-04-26 00:00:00,real,real,real,203.0,Thyrocare,Chain Store,Pfizer
2022-04-26 00:00:00,real,real,real,378.0,Osteofix,Chain Store,Pfizer
2022-05-03 00:00:00,real,real,real,440.0,Hepafix,Retail Store,Merck
2022-05-03 00:00:00,real,real,real,437.0,Thyrocare,Online Store,Pfizer
2022-05-03 00:00:00,real,real,real,358.0,Immunoboost,Online Store,Pfizer
2022-05-03 00:00:00,real,real,real,301.0,Immunomax,Chain Store,Pfizer
2022-05-03 00:00:00,real,real,real,301.0,Immunoboost,Chain Store,Pfizer
2022-05-03 00:00:00,real,real,real,277.0,Paingelix,Online Store,Bayer
2022-05-03 00:00:00,real,real,real,295.0,Virustop,Chain Store,Merck
2022-05-03 00:00:00,real,real,real,500.0,Immunoboost,Retail Store,Pfizer
2022-05-03 00:00:00,real,real,real,233.0,Osteogrow,Online Store,Pfizer
2022-05-03 00:00:00,real,real,real,358.0,Immunomax,Online Store,Pfizer
2022-05-03 00:00:00,real,real,real,851.0,Neurofix,Retail Store,Pfizer
2022-05-03 00:00:00,real,real,real,345.0,Dermaglow,Online Store,Merck
2022-05-03 00:00:00,real,real,real,483.0,Hepafix,Chain Store,Merck
2022-05-03 00:00:00,real,real,real,313.0,Osteogrow,Retail Store,Pfizer
2022-05-03 00:00:00,real,real,real,237.0,Osteofix,Online Store,Pfizer
2022-05-03 00:00:00,real,real,real,79.0,Fungistop,Chain Store,Merck
2022-05-03 00:00:00,real,real,real,419.0,AntifungalY,Online Store,Bayer
2022-05-03 00:00:00,real,real,real,310.0,Hepaheal,Online Store,Pfizer
2022-05-03 00:00:00,real,real,real,345.0,Dermacil,Online Store,Merck
2022-05-03 00:00:00,real,real,real,301.0,Bronchosafe,Chain Store,Bayer
2022-05-03 00:00:00,real,real,real,510.0,Immunomax,Retail Store,Pfizer
2022-05-03 00:00:00,real,real,real,228.0,Cardiox,Retail Store,Bayer
2022-05-03 00:00:00,real,real,real,244.0,Dermacil,Retail Store,Merck
2022-05-03 00:00:00,real,real,real,374.0,Diabetrol,Online Store,Merck
2022-05-03 00:00:00,real,real,real,221.0,Neurofix,Chain Store,Pfizer
2022-05-03 00:00:00,real,real,real,408.0,Diabetrol,Chain Store,Merck
2022-05-03 00:00:00,real,real,real,851.0,Cancerend,Retail Store,Bayer
2022-05-03 00:00:00,real,real,real,381.0,Diabecheck,Online Store,Merck
2022-05-03 00:00:00,real,real,real,277.0,Cardiox,Online Store,Bayer
2022-05-03 00:00:00,real,real,real,317.0,Hepafix,Online Store,Merck
2022-05-03 00:00:00,real,real,real,400.0,Osteofix,Chain Store,Pfizer
2022-05-03 00:00:00,real,real,real,475.0,Diabecheck,Retail Store,Merck
2022-05-03 00:00:00,real,real,real,429.0,Neurofix,Online Store,Pfizer
2022-05-03 00:00:00,real,real,real,419.0,Fungistop,Online Store,Merck
2022-05-03 00:00:00,real,real,real,133.0,Paingelix,Chain Store,Bayer
2022-05-03 00:00:00,real,real,real,834.0,Thyrocare,Retail Store,Pfizer
2022-05-03 00:00:00,real,real,real,340.0,AntifungalY,Retail Store,Bayer
2022-05-03 00:00:00,real,real,real,392.0,Osteogrow,Chain Store,Pfizer
2022-05-03 00:00:00,real,real,real,374.0,Dermaglow,Chain Store,Merck
2022-05-03 00:00:00,real,real,real,221.0,Thyrocare,Chain Store,Pfizer
2022-05-03 00:00:00,real,real,real,510.0,Virustop,Retail Store,Merck
2022-05-03 00:00:00,real,real,real,510.0,Bronchosafe,Retail Store,Bayer
2022-05-03 00:00:00,real,real,real,475.0,Diabetrol,Retail Store,Merck
2022-05-03 00:00:00,real,real,real,408.0,Diabecheck,Chain Store,Merck
2022-05-03 00:00:00,real,real,real,358.0,Virustop,Online Store,Merck
2022-05-03 00:00:00,real,real,real,79.0,AntifungalY,Chain Store,Bayer
2022-05-03 00:00:00,real,real,real,226.0,Cancerend,Chain Store,Bayer
2022-05-03 00:00:00,real,real,real,449.0,Hepaheal,Retail Store,Pfizer
2022-05-03 00:00:00,real,real,real,135.0,Cardiox,Chain Store,Bayer
2022-05-03 00:00:00,real,real,real,228.0,Paingelix,Retail Store,Bayer
2022-05-03 00:00:00,real,real,real,365.0,Bronchosafe,Online Store,Bayer
2022-05-03 00:00:00,real,real,real,319.0,Osteofix,Retail Store,Pfizer
2022-05-03 00:00:00,real,real,real,133.0,Cardioplus,Chain Store,Bayer
2022-05-03 00:00:00,real,real,real,437.0,Cancerend,Online Store,Bayer
2022-05-03 00:00:00,real,real,real,244.0,Dermaglow,Retail Store,Merck
2022-05-03 00:00:00,real,real,real,223.0,Cardioplus,Retail Store,Bayer
2022-05-03 00:00:00,real,real,real,333.0,Fungistop,Retail Store,Merck
2022-05-03 00:00:00,real,real,real,366.0,Dermacil,Chain Store,Merck
2022-05-03 00:00:00,real,real,real,272.0,Cardioplus,Online Store,Bayer
2022-05-03 00:00:00,real,real,real,474.0,Hepaheal,Chain Store,Pfizer
2022-05-10 00:00:00,real,real,real,287.0,Immunomax,Chain Store,Pfizer
2022-05-10 00:00:00,real,real,real,287.0,Immunoboost,Chain Store,Pfizer
2022-05-10 00:00:00,real,real,real,461.0,Diabetrol,Retail Store,Merck
2022-05-10 00:00:00,real,real,real,459.0,Hepaheal,Chain Store,Pfizer
2022-05-10 00:00:00,real,real,real,329.0,Virustop,Online Store,Merck
2022-05-10 00:00:00,real,real,real,467.0,Immunoboost,Retail Store,Pfizer
2022-05-10 00:00:00,real,real,real,74.0,AntifungalY,Chain Store,Bayer
2022-05-10 00:00:00,real,real,real,287.0,Bronchosafe,Chain Store,Bayer
2022-05-10 00:00:00,real,real,real,412.0,Osteofix,Chain Store,Pfizer
2022-05-10 00:00:00,real,real,real,469.0,Hepafix,Chain Store,Merck
2022-05-10 00:00:00,real,real,real,278.0,Paingelix,Online Store,Bayer
2022-05-10 00:00:00,real,real,real,439.0,Hepaheal,Retail Store,Pfizer
2022-05-10 00:00:00,real,real,real,308.0,Hepafix,Online Store,Merck
2022-05-10 00:00:00,real,real,real,354.0,Dermacil,Chain Store,Merck
2022-05-10 00:00:00,real,real,real,406.0,AntifungalY,Online Store,Bayer
2022-05-10 00:00:00,real,real,real,137.0,Cardiox,Chain Store,Bayer
2022-05-10 00:00:00,real,real,real,476.0,Bronchosafe,Retail Store,Bayer
2022-05-10 00:00:00,real,real,real,218.0,Neurofix,Chain Store,Pfizer
2022-05-10 00:00:00,real,real,real,135.0,Cardioplus,Chain Store,Bayer
2022-05-10 00:00:00,real,real,real,423.0,Neurofix,Online Store,Pfizer
2022-05-10 00:00:00,real,real,real,235.0,Dermacil,Retail Store,Merck
2022-05-10 00:00:00,real,real,real,230.0,Cardiox,Retail Store,Bayer
2022-05-10 00:00:00,real,real,real,406.0,Fungistop,Online Store,Merck
2022-05-10 00:00:00,real,real,real,476.0,Immunomax,Retail Store,Pfizer
2022-05-10 00:00:00,real,real,real,839.0,Cancerend,Retail Store,Bayer
2022-05-10 00:00:00,real,real,real,245.0,Osteofix,Online Store,Pfizer
2022-05-10 00:00:00,real,real,real,431.0,Thyrocare,Online Store,Pfizer
2022-05-10 00:00:00,real,real,real,336.0,Bronchosafe,Online Store,Bayer
2022-05-10 00:00:00,real,real,real,226.0,Cardioplus,Retail Store,Bayer
2022-05-10 00:00:00,real,real,real,74.0,Fungistop,Chain Store,Merck
2022-05-10 00:00:00,real,real,real,822.0,Thyrocare,Retail Store,Pfizer
2022-05-10 00:00:00,real,real,real,321.0,Fungistop,Retail Store,Merck
2022-05-10 00:00:00,real,real,real,404.0,Osteogrow,Chain Store,Pfizer
2022-05-10 00:00:00,real,real,real,361.0,Dermaglow,Chain Store,Merck
2022-05-10 00:00:00,real,real,real,362.0,Diabetrol,Online Store,Merck
2022-05-10 00:00:00,real,real,real,278.0,Cardiox,Online Store,Bayer
2022-05-10 00:00:00,real,real,real,333.0,Dermaglow,Online Store,Merck
2022-05-10 00:00:00,real,real,real,461.0,Diabecheck,Retail Store,Merck
2022-05-10 00:00:00,real,real,real,430.0,Hepafix,Retail Store,Merck
2022-05-10 00:00:00,real,real,real,218.0,Thyrocare,Chain Store,Pfizer
2022-05-10 00:00:00,real,real,real,328.0,AntifungalY,Retail Store,Bayer
2022-05-10 00:00:00,real,real,real,476.0,Virustop,Retail Store,Merck
2022-05-10 00:00:00,real,real,real,235.0,Dermaglow,Retail Store,Merck
2022-05-10 00:00:00,real,real,real,281.0,Virustop,Chain Store,Merck
2022-05-10 00:00:00,real,real,real,329.0,Immunoboost,Online Store,Pfizer
2022-05-10 00:00:00,real,real,real,330.0,Osteofix,Retail Store,Pfizer
2022-05-10 00:00:00,real,real,real,223.0,Cancerend,Chain Store,Bayer
2022-05-10 00:00:00,real,real,real,241.0,Osteogrow,Online Store,Pfizer
2022-05-10 00:00:00,real,real,real,370.0,Diabecheck,Online Store,Merck
2022-05-10 00:00:00,real,real,real,301.0,Hepaheal,Online Store,Pfizer
2022-05-10 00:00:00,real,real,real,329.0,Immunomax,Online Store,Pfizer
2022-05-10 00:00:00,real,real,real,839.0,Neurofix,Retail Store,Pfizer
2022-05-10 00:00:00,real,real,real,395.0,Diabetrol,Chain Store,Merck
2022-05-10 00:00:00,real,real,real,273.0,Cardioplus,Online Store,Bayer
2022-05-10 00:00:00,real,real,real,230.0,Paingelix,Retail Store,Bayer
2022-05-10 00:00:00,real,real,real,395.0,Diabecheck,Chain Store,Merck
2022-05-10 00:00:00,real,real,real,135.0,Paingelix,Chain Store,Bayer
2022-05-10 00:00:00,real,real,real,324.0,Osteogrow,Retail Store,Pfizer
2022-05-10 00:00:00,real,real,real,333.0,Dermacil,Online Store,Merck
2022-05-10 00:00:00,real,real,real,431.0,Cancerend,Online Store,Bayer
2022-05-17 00:00:00,real,real,real,314.0,Immunomax,Online Store,Pfizer
2022-05-17 00:00:00,real,real,real,280.0,Immunomax,Chain Store,Pfizer
2022-05-17 00:00:00,real,real,real,280.0,Immunoboost,Chain Store,Pfizer
2022-05-17 00:00:00,real,real,real,291.0,Hepafix,Online Store,Merck
2022-05-17 00:00:00,real,real,real,458.0,Virustop,Retail Store,Merck
2022-05-17 00:00:00,real,real,real,351.0,Dermacil,Chain Store,Merck
2022-05-17 00:00:00,real,real,real,314.0,Virustop,Online Store,Merck
2022-05-17 00:00:00,real,real,real,779.0,Cancerend,Retail Store,Bayer
2022-05-17 00:00:00,real,real,real,399.0,Diabetrol,Chain Store,Merck
2022-05-17 00:00:00,real,real,real,205.0,Neurofix,Chain Store,Pfizer
2022-05-17 00:00:00,real,real,real,230.0,Dermacil,Retail Store,Merck
2022-05-17 00:00:00,real,real,real,458.0,Bronchosafe,Retail Store,Bayer
2022-05-17 00:00:00,real,real,real,764.0,Thyrocare,Retail Store,Pfizer
2022-05-17 00:00:00,real,real,real,259.0,Cardiox,Online Store,Bayer
2022-05-17 00:00:00,real,real,real,449.0,Immunoboost,Retail Store,Pfizer
2022-05-17 00:00:00,real,real,real,386.0,Fungistop,Online Store,Merck
2022-05-17 00:00:00,real,real,real,127.0,Paingelix,Chain Store,Bayer
2022-05-17 00:00:00,real,real,real,395.0,Neurofix,Online Store,Pfizer
2022-05-17 00:00:00,real,real,real,217.0,Paingelix,Retail Store,Bayer
2022-05-17 00:00:00,real,real,real,130.0,Cardiox,Chain Store,Bayer
2022-05-17 00:00:00,real,real,real,253.0,Cardioplus,Online Store,Bayer
2022-05-17 00:00:00,real,real,real,403.0,Thyrocare,Online Store,Pfizer
2022-05-17 00:00:00,real,real,real,127.0,Cardioplus,Chain Store,Bayer
2022-05-17 00:00:00,real,real,real,320.0,Bronchosafe,Online Store,Bayer
2022-05-17 00:00:00,real,real,real,205.0,Thyrocare,Chain Store,Pfizer
2022-05-17 00:00:00,real,real,real,213.0,Cardioplus,Retail Store,Bayer
2022-05-17 00:00:00,real,real,real,307.0,Fungistop,Retail Store,Merck
2022-05-17 00:00:00,real,real,real,313.0,AntifungalY,Retail Store,Bayer
2022-05-17 00:00:00,real,real,real,392.0,Osteogrow,Chain Store,Pfizer
2022-05-17 00:00:00,real,real,real,435.0,Hepaheal,Chain Store,Pfizer
2022-05-17 00:00:00,real,real,real,403.0,Cancerend,Online Store,Bayer
2022-05-17 00:00:00,real,real,real,466.0,Diabetrol,Retail Store,Merck
